county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Maui,10-02,State Representative,10,R,"MARTEN, Chayne M.",45,17,236,298
County of Maui,10-02,State Representative,10,D,"McKELVEY, Angus L.",154,28,568,750
County of Maui,10-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",23,2,163,188
County of Maui,10-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,2,2
County of Maui,10-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,9,9
County of Maui,10-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",132,19,653,804
County of Maui,10-03,US Senator,,D,"HIRONO, Mazie",125,17,567,709
County of Maui,10-03,US Senator,,R,"LINGLE, Linda",31,3,256,290
County of Maui,10-03,US Representative,2,R,"CROWLEY, Kawika",15,1,135,151
County of Maui,10-03,US Representative,2,D,"GABBARD, Tulsi",138,20,657,815
County of Maui,10-03,State Senator,6,D,"BAKER, Roz",134,21,666,821
County of Maui,10-03,State Senator,6,R,"MULVIHILL, Bart",15,0,123,138
County of Maui,10-03,State Representative,10,R,"MARTEN, Chayne M.",22,7,187,216
County of Maui,10-03,State Representative,10,D,"McKELVEY, Angus L.",126,13,602,741
County of Maui,10-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",53,11,153,217
County of Maui,10-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,5,6
County of Maui,10-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,4,4
County of Maui,10-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",172,26,460,658
County of Maui,10-04,US Senator,,D,"HIRONO, Mazie",168,24,441,633
County of Maui,10-04,US Senator,,R,"LINGLE, Linda",57,12,176,245
County of Maui,10-04,US Representative,2,R,"CROWLEY, Kawika",34,7,83,124
County of Maui,10-04,US Representative,2,D,"GABBARD, Tulsi",184,30,508,722
County of Maui,10-04,State Senator,6,D,"BAKER, Roz",172,26,500,698
County of Maui,10-04,State Senator,6,R,"MULVIHILL, Bart",47,10,96,153
County of Maui,10-04,State Representative,10,R,"MARTEN, Chayne M.",43,15,151,209
County of Maui,10-04,State Representative,10,D,"McKELVEY, Angus L.",173,20,441,634
County of Maui,10-05,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",321,56,731,1108
County of Maui,10-05,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",3,0,22,25
County of Maui,10-05,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",11,0,36,47
County of Maui,10-05,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",343,84,1270,1697
County of Maui,10-05,US Senator,,D,"HIRONO, Mazie",319,69,1164,1552
County of Maui,10-05,US Senator,,R,"LINGLE, Linda",347,69,883,1299
County of Maui,10-05,US Representative,2,R,"CROWLEY, Kawika",239,45,572,856
County of Maui,10-05,US Representative,2,D,"GABBARD, Tulsi",399,94,1345,1838
County of Maui,10-05,State Senator,6,D,"BAKER, Roz",405,87,1369,1861
County of Maui,10-05,State Senator,6,R,"MULVIHILL, Bart",240,49,550,839
County of Maui,10-05,State Representative,10,R,"MARTEN, Chayne M.",260,55,706,1021
County of Maui,10-05,State Representative,10,D,"McKELVEY, Angus L.",382,83,1215,1680
County of Maui,11-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",74,26,267,367
County of Maui,11-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,1,12,14
County of Maui,11-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,2,13,18
County of Maui,11-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",243,99,808,1150
County of Maui,11-01,US Senator,,D,"HIRONO, Mazie",227,95,733,1055
County of Maui,11-01,US Senator,,R,"LINGLE, Linda",89,34,359,482
County of Maui,11-01,US Representative,2,R,"CROWLEY, Kawika",53,20,166,239
County of Maui,11-01,US Representative,2,D,"GABBARD, Tulsi",256,104,874,1234
County of Maui,11-01,State Senator,6,D,"BAKER, Roz",232,102,816,1150
County of Maui,11-01,State Senator,6,R,"MULVIHILL, Bart",59,18,193,270
County of Maui,11-01,State Representative,11,R,"FONTAINE, George R.",80,30,279,389
County of Maui,11-01,State Representative,11,D,"ING, Kaniela",227,96,780,1103
County of Maui,11-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",282,61,605,948
County of Maui,11-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",10,1,16,27
County of Maui,11-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",4,2,25,31
County of Maui,11-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",355,121,1005,1481
County of Maui,11-02,US Senator,,D,"HIRONO, Mazie",325,106,898,1329
County of Maui,11-02,US Senator,,R,"LINGLE, Linda",320,75,741,1136
County of Maui,11-02,US Representative,2,R,"CROWLEY, Kawika",213,46,477,736
County of Maui,11-02,US Representative,2,D,"GABBARD, Tulsi",398,129,1087,1614
County of Maui,11-02,State Senator,6,D,"BAKER, Roz",367,119,995,1481
County of Maui,11-02,State Senator,6,R,"MULVIHILL, Bart",249,56,522,827
County of Maui,11-02,State Representative,11,R,"FONTAINE, George R.",291,70,633,994
County of Maui,11-02,State Representative,11,D,"ING, Kaniela",338,110,957,1405
County of Maui,11-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",167,54,417,638
County of Maui,11-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,2,10,13
County of Maui,11-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,0,22,24
County of Maui,11-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",269,109,898,1276
County of Maui,11-03,US Senator,,D,"HIRONO, Mazie",236,108,813,1157
County of Maui,11-03,US Senator,,R,"LINGLE, Linda",196,55,521,772
County of Maui,11-03,US Representative,2,R,"CROWLEY, Kawika",118,40,342,500
County of Maui,11-03,US Representative,2,D,"GABBARD, Tulsi",287,118,926,1331
County of Maui,11-03,State Senator,6,D,"BAKER, Roz",257,107,868,1232
County of Maui,11-03,State Senator,6,R,"MULVIHILL, Bart",134,46,378,558
County of Maui,11-03,State Representative,11,R,"FONTAINE, George R.",186,59,459,704
County of Maui,11-03,State Representative,11,D,"ING, Kaniela",234,100,830,1164
County of Maui,11-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",143,40,423,606
County of Maui,11-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",4,2,15,21
County of Maui,11-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,3,30,33
County of Maui,11-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",238,84,904,1226
County of Maui,11-04,US Senator,,D,"HIRONO, Mazie",224,80,834,1138
County of Maui,11-04,US Senator,,R,"LINGLE, Linda",157,48,529,734
County of Maui,11-04,US Representative,2,R,"CROWLEY, Kawika",100,30,319,449
County of Maui,11-04,US Representative,2,D,"GABBARD, Tulsi",264,96,974,1334
County of Maui,11-04,State Senator,6,D,"BAKER, Roz",257,84,912,1253
County of Maui,11-04,State Senator,6,R,"MULVIHILL, Bart",112,42,359,513
County of Maui,11-04,State Representative,11,R,"FONTAINE, George R.",160,44,481,685
County of Maui,11-04,State Representative,11,D,"ING, Kaniela",214,85,843,1142
County of Maui,12-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",108,24,286,418
County of Maui,12-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",3,1,13,17
County of Maui,12-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",1,0,18,19
County of Maui,12-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",432,107,889,1428
County of Maui,12-01,US Senator,,D,"HIRONO, Mazie",395,103,833,1331
County of Maui,12-01,US Senator,,R,"LINGLE, Linda",148,28,365,541
County of Maui,12-01,US Representative,2,R,"CROWLEY, Kawika",92,18,183,293
County of Maui,12-01,US Representative,2,D,"GABBARD, Tulsi",442,110,981,1533
County of Maui,12-01,State Representative,12,R,"KALAMA, Ekolu",93,27,260,380
County of Maui,12-01,State Representative,12,D,"YAMASHITA, Kyle T.",436,101,893,1430
County of Maui,12-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",49,14,177,240
County of Maui,12-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",4,2,19,25
County of Maui,12-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",5,4,14,23
County of Maui,12-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",225,68,626,919
County of Maui,12-02,US Senator,,D,"HIRONO, Mazie",216,67,589,872
County of Maui,12-02,US Senator,,R,"LINGLE, Linda",64,21,240,325
County of Maui,12-02,US Representative,2,R,"CROWLEY, Kawika",38,15,131,184
County of Maui,12-02,US Representative,2,D,"GABBARD, Tulsi",231,70,658,959
County of Maui,12-02,State Representative,12,R,"KALAMA, Ekolu",35,25,166,226
County of Maui,12-02,State Representative,12,D,"YAMASHITA, Kyle T.",236,59,599,894
County of Maui,12-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",182,46,260,488
County of Maui,12-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",7,2,11,20
County of Maui,12-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",7,0,17,24
County of Maui,12-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",393,118,772,1283
County of Maui,12-03,US Senator,,D,"HIRONO, Mazie",359,102,711,1172
County of Maui,12-03,US Senator,,R,"LINGLE, Linda",232,63,342,637
County of Maui,12-03,US Representative,2,R,"CROWLEY, Kawika",127,38,173,338
County of Maui,12-03,US Representative,2,D,"GABBARD, Tulsi",437,119,844,1400
County of Maui,12-03,State Representative,12,R,"KALAMA, Ekolu",122,46,229,397
County of Maui,12-03,State Representative,12,D,"YAMASHITA, Kyle T.",442,107,768,1317
County of Maui,12-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",127,29,282,438
County of Maui,12-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",6,0,1,7
County of Maui,12-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",4,4,18,26
County of Maui,12-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",432,127,924,1483
County of Maui,12-04,US Senator,,D,"HIRONO, Mazie",393,119,836,1348
County of Maui,12-04,US Senator,,R,"LINGLE, Linda",176,41,372,589
County of Maui,12-04,US Representative,2,R,"CROWLEY, Kawika",90,22,204,316
County of Maui,12-04,US Representative,2,D,"GABBARD, Tulsi",461,135,972,1568
County of Maui,12-04,State Representative,12,R,"KALAMA, Ekolu",95,25,210,330
County of Maui,12-04,State Representative,12,D,"YAMASHITA, Kyle T.",447,131,957,1535
County of Maui,12-05,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",236,62,448,746
County of Maui,12-05,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",8,6,19,33
County of Maui,12-05,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",21,2,29,52
County of Maui,12-05,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",769,188,1288,2245
County of Maui,12-05,US Senator,,D,"HIRONO, Mazie",681,171,1165,2017
County of Maui,12-05,US Senator,,R,"LINGLE, Linda",347,85,602,1034
County of Maui,12-05,US Representative,2,R,"CROWLEY, Kawika",188,56,327,571
County of Maui,12-05,US Representative,2,D,"GABBARD, Tulsi",795,194,1368,2357
County of Maui,12-05,State Representative,12,R,"KALAMA, Ekolu",218,65,412,695
County of Maui,12-05,State Representative,12,D,"YAMASHITA, Kyle T.",763,178,1238,2179
County of Maui,12-06,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",15,3,44,62
County of Maui,12-06,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,0,0
County of Maui,12-06,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,4,4
County of Maui,12-06,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",10,3,94,107
County of Maui,12-06,US Senator,,D,"HIRONO, Mazie",9,3,79,91
County of Maui,12-06,US Senator,,R,"LINGLE, Linda",16,3,62,81
County of Maui,12-06,US Representative,2,R,"CROWLEY, Kawika",10,2,36,48
County of Maui,12-06,US Representative,2,D,"GABBARD, Tulsi",14,4,99,117
County of Maui,12-06,State Representative,12,R,"KALAMA, Ekolu",10,2,41,53
County of Maui,12-06,State Representative,12,D,"YAMASHITA, Kyle T.",12,4,86,102
County of Maui,13-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",28,17,141,186
County of Maui,13-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,1,8,9
County of Maui,13-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,0,13,16
County of Maui,13-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",135,50,539,724
County of Maui,13-01,US Senator,,D,"HIRONO, Mazie",130,46,518,694
County of Maui,13-01,US Senator,,R,"LINGLE, Linda",37,21,175,233
County of Maui,13-01,US Representative,2,R,"CROWLEY, Kawika",24,13,103,140
County of Maui,13-01,US Representative,2,D,"GABBARD, Tulsi",133,54,557,744
County of Maui,13-01,State Representative,13,D,"CARROLL, Mele",125,43,456,624
County of Maui,13-01,State Representative,13,R,"RUSSELL, Simon S.",34,18,181,233
County of Maui,13-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",142,34,428,604
County of Maui,13-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",13,3,74,90
County of Maui,13-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",9,2,43,54
County of Maui,13-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",631,188,1897,2716
County of Maui,13-02,US Senator,,D,"HIRONO, Mazie",598,182,1844,2624
County of Maui,13-02,US Senator,,R,"LINGLE, Linda",195,42,567,804
County of Maui,13-02,US Representative,2,R,"CROWLEY, Kawika",103,26,355,484
County of Maui,13-02,US Representative,2,D,"GABBARD, Tulsi",653,187,1949,2789
County of Maui,13-02,State Representative,13,D,"CARROLL, Mele",548,154,1430,2132
County of Maui,13-02,State Representative,13,R,"RUSSELL, Simon S.",178,51,824,1053
County of Maui,13-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",38,3,55,96
County of Maui,13-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",3,1,7,11
County of Maui,13-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,0,6,9
County of Maui,13-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",136,20,440,596
County of Maui,13-03,US Senator,,D,"HIRONO, Mazie",123,16,396,535
County of Maui,13-03,US Senator,,R,"LINGLE, Linda",54,8,105,167
County of Maui,13-03,US Representative,2,R,"CROWLEY, Kawika",27,2,40,69
County of Maui,13-03,US Representative,2,D,"GABBARD, Tulsi",147,22,442,611
County of Maui,13-03,State Representative,13,D,"CARROLL, Mele",126,17,387,530
County of Maui,13-03,State Representative,13,R,"RUSSELL, Simon S.",47,7,102,156
County of Maui,13-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",63,0,104,167
County of Maui,13-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",3,0,4,7
County of Maui,13-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",1,0,4,5
County of Maui,13-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",183,4,585,772
County of Maui,13-04,US Senator,,D,"HIRONO, Mazie",168,4,543,715
County of Maui,13-04,US Senator,,R,"LINGLE, Linda",80,0,148,228
County of Maui,13-04,US Representative,2,R,"CROWLEY, Kawika",39,0,77,116
County of Maui,13-04,US Representative,2,D,"GABBARD, Tulsi",202,4,595,801
County of Maui,13-04,State Representative,13,D,"CARROLL, Mele",170,4,547,721
County of Maui,13-04,State Representative,13,R,"RUSSELL, Simon S.",65,0,112,177
County of Maui,13-05,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",27,8,50,85
County of Maui,13-05,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,0,2,3
County of Maui,13-05,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,2,2
County of Maui,13-05,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",41,59,191,291
County of Maui,13-05,US Senator,,D,"HIRONO, Mazie",38,55,170,263
County of Maui,13-05,US Senator,,R,"LINGLE, Linda",30,12,74,116
County of Maui,13-05,US Representative,2,R,"CROWLEY, Kawika",14,8,33,55
County of Maui,13-05,US Representative,2,D,"GABBARD, Tulsi",50,58,202,310
County of Maui,13-05,State Representative,13,D,"CARROLL, Mele",37,45,171,253
County of Maui,13-05,State Representative,13,R,"RUSSELL, Simon S.",24,18,56,98
County of Maui,13-06,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",27,66,154,247
County of Maui,13-06,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,3,3,6
County of Maui,13-06,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",4,1,5,10
County of Maui,13-06,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",132,317,480,929
County of Maui,13-06,US Senator,,D,"HIRONO, Mazie",122,294,438,854
County of Maui,13-06,US Senator,,R,"LINGLE, Linda",38,89,204,331
County of Maui,13-06,US Representative,2,R,"CROWLEY, Kawika",19,34,111,164
County of Maui,13-06,US Representative,2,D,"GABBARD, Tulsi",140,341,512,993
County of Maui,13-06,State Representative,13,D,"CARROLL, Mele",119,310,474,903
County of Maui,13-06,State Representative,13,R,"RUSSELL, Simon S.",29,64,134,227
County of Maui,13-07,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",18,8,34,60
County of Maui,13-07,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,2,2
County of Maui,13-07,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,1,1,5
County of Maui,13-07,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",18,20,73,111
County of Maui,13-07,US Senator,,D,"HIRONO, Mazie",16,18,66,100
County of Maui,13-07,US Senator,,R,"LINGLE, Linda",22,9,44,75
County of Maui,13-07,US Representative,2,R,"CROWLEY, Kawika",17,7,26,50
County of Maui,13-07,US Representative,2,D,"GABBARD, Tulsi",19,20,81,120
County of Maui,13-07,State Representative,13,D,"CARROLL, Mele",18,16,69,103
County of Maui,13-07,State Representative,13,R,"RUSSELL, Simon S.",19,10,39,68
County of Maui,13-08,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",8,11,78,97
County of Maui,13-08,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",2,0,3,5
County of Maui,13-08,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",2,1,3,6
County of Maui,13-08,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",83,101,346,530
County of Maui,13-08,US Senator,,D,"HIRONO, Mazie",80,89,335,504
County of Maui,13-08,US Senator,,R,"LINGLE, Linda",13,22,91,126
County of Maui,13-08,US Representative,2,R,"CROWLEY, Kawika",11,7,50,68
County of Maui,13-08,US Representative,2,D,"GABBARD, Tulsi",82,99,371,552
County of Maui,13-08,State Representative,13,D,"CARROLL, Mele",71,89,342,502
County of Maui,13-08,State Representative,13,R,"RUSSELL, Simon S.",16,18,79,113
County of Maui,13-09,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",2,0,0,2
County of Maui,13-09,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",0,0,0,0
County of Maui,13-09,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",0,0,0,0
County of Maui,13-09,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",25,0,0,25
County of Maui,13-09,US Senator,,D,"HIRONO, Mazie",25,0,0,25
County of Maui,13-09,US Senator,,R,"LINGLE, Linda",2,0,0,2
County of Maui,13-09,US Representative,2,R,"CROWLEY, Kawika",5,0,0,5
County of Maui,13-09,US Representative,2,D,"GABBARD, Tulsi",21,0,0,21
County of Maui,13-09,State Representative,13,D,"CARROLL, Mele",19,0,0,19
County of Maui,13-09,State Representative,13,R,"RUSSELL, Simon S.",5,0,0,5
County of Kauai,14-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",149,41,346,536
County of Kauai,14-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",6,1,30,37
County of Kauai,14-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,5,31,39
County of Kauai,14-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",290,82,640,1012
County of Kauai,14-01,US Senator,,D,"HIRONO, Mazie",282,79,655,1016
County of Kauai,14-01,US Senator,,R,"LINGLE, Linda",160,50,369,579
County of Kauai,14-01,US Representative,2,R,"CROWLEY, Kawika",102,36,244,382
County of Kauai,14-01,US Representative,2,D,"GABBARD, Tulsi",320,92,732,1144
County of Kauai,14-01,State Senator,8,R,"GEORGI, William F.",142,37,306,485
County of Kauai,14-01,State Senator,8,D,"KOUCHI, Ronald D.",260,85,609,954
County of Kauai,14-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",92,27,211,330
County of Kauai,14-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",10,2,45,57
County of Kauai,14-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",8,1,18,27
County of Kauai,14-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",344,94,727,1165
County of Kauai,14-02,US Senator,,D,"HIRONO, Mazie",329,94,753,1176
County of Kauai,14-02,US Senator,,R,"LINGLE, Linda",124,29,233,386
County of Kauai,14-02,US Representative,2,R,"CROWLEY, Kawika",72,19,157,248
County of Kauai,14-02,US Representative,2,D,"GABBARD, Tulsi",357,100,797,1254
County of Kauai,14-02,State Senator,8,R,"GEORGI, William F.",97,34,216,347
County of Kauai,14-02,State Senator,8,D,"KOUCHI, Ronald D.",303,82,687,1072
County of Kauai,14-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",47,25,81,153
County of Kauai,14-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",3,2,9,14
County of Kauai,14-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",1,1,6,8
County of Kauai,14-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",199,80,450,729
County of Kauai,14-03,US Senator,,D,"HIRONO, Mazie",188,79,434,701
County of Kauai,14-03,US Senator,,R,"LINGLE, Linda",58,28,108,194
County of Kauai,14-03,US Representative,2,R,"CROWLEY, Kawika",35,17,69,121
County of Kauai,14-03,US Representative,2,D,"GABBARD, Tulsi",209,86,450,745
County of Kauai,14-03,State Senator,8,R,"GEORGI, William F.",42,18,84,144
County of Kauai,14-03,State Senator,8,D,"KOUCHI, Ronald D.",175,81,395,651
County of Kauai,14-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",223,124,381,728
County of Kauai,14-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",12,10,27,49
County of Kauai,14-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",5,3,29,37
County of Kauai,14-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",786,338,1239,2363
County of Kauai,14-04,US Senator,,D,"HIRONO, Mazie",776,329,1217,2322
County of Kauai,14-04,US Senator,,R,"LINGLE, Linda",251,140,427,818
County of Kauai,14-04,US Representative,2,R,"CROWLEY, Kawika",153,90,243,486
County of Kauai,14-04,US Representative,2,D,"GABBARD, Tulsi",838,365,1326,2529
County of Kauai,14-04,State Senator,8,R,"GEORGI, William F.",185,92,296,573
County of Kauai,14-04,State Senator,8,D,"KOUCHI, Ronald D.",756,335,1212,2303
County of Kauai,14-05,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",92,59,106,257
County of Kauai,14-05,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,2,7,10
County of Kauai,14-05,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,0,9,12
County of Kauai,14-05,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",385,183,335,903
County of Kauai,14-05,US Senator,,D,"HIRONO, Mazie",375,173,313,861
County of Kauai,14-05,US Senator,,R,"LINGLE, Linda",106,69,136,311
County of Kauai,14-05,US Representative,2,R,"CROWLEY, Kawika",58,31,72,161
County of Kauai,14-05,US Representative,2,D,"GABBARD, Tulsi",388,202,358,948
County of Kauai,14-05,State Senator,8,R,"GEORGI, William F.",63,40,102,205
County of Kauai,14-05,State Senator,8,D,"KOUCHI, Ronald D.",377,181,313,871
County of Kauai,15-01,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",246,163,352,761
County of Kauai,15-01,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",11,6,26,43
County of Kauai,15-01,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",10,5,15,30
County of Kauai,15-01,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",615,400,749,1764
County of Kauai,15-01,US Senator,,D,"HIRONO, Mazie",583,372,726,1681
County of Kauai,15-01,US Senator,,R,"LINGLE, Linda",282,193,401,876
County of Kauai,15-01,US Representative,2,R,"CROWLEY, Kawika",172,104,228,504
County of Kauai,15-01,US Representative,2,D,"GABBARD, Tulsi",663,447,846,1956
County of Kauai,15-01,State Senator,8,R,"GEORGI, William F.",188,140,313,641
County of Kauai,15-01,State Senator,8,D,"KOUCHI, Ronald D.",597,401,692,1690
County of Kauai,15-02,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",45,32,98,175
County of Kauai,15-02,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",1,2,3,6
County of Kauai,15-02,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,2,2,7
County of Kauai,15-02,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",258,158,519,935
County of Kauai,15-02,US Senator,,D,"HIRONO, Mazie",242,148,489,879
County of Kauai,15-02,US Senator,,R,"LINGLE, Linda",62,41,128,231
County of Kauai,15-02,US Representative,2,R,"CROWLEY, Kawika",35,14,57,106
County of Kauai,15-02,US Representative,2,D,"GABBARD, Tulsi",248,167,528,943
County of Kauai,15-02,State Senator,8,R,"GEORGI, William F.",40,20,79,139
County of Kauai,15-02,State Senator,8,D,"KOUCHI, Ronald D.",237,160,502,899
County of Kauai,15-03,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",131,95,169,395
County of Kauai,15-03,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",3,1,6,10
County of Kauai,15-03,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",5,4,5,14
County of Kauai,15-03,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",594,364,504,1462
County of Kauai,15-03,US Senator,,D,"HIRONO, Mazie",578,340,471,1389
County of Kauai,15-03,US Senator,,R,"LINGLE, Linda",158,113,202,473
County of Kauai,15-03,US Representative,2,R,"CROWLEY, Kawika",86,63,104,253
County of Kauai,15-03,US Representative,2,D,"GABBARD, Tulsi",602,379,547,1528
County of Kauai,15-03,State Senator,8,R,"GEORGI, William F.",100,51,121,272
County of Kauai,15-03,State Senator,8,D,"KOUCHI, Ronald D.",574,377,508,1459
County of Kauai,15-04,President and Vice President,,R,"ROMNEY, Mitt / RYAN, Paul",210,111,304,625
County of Kauai,15-04,President and Vice President,,G,"STEIN, Jill / HONKALA, Cheri",7,3,12,22
County of Kauai,15-04,President and Vice President,,L,"JOHNSON, Gary / GRAY, James P.",3,6,9,18
County of Kauai,15-04,President and Vice President,,D,"OBAMA, Barack / BIDEN, Joe",668,378,706,1752
