county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Maui,11-01,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,17,17
County of Maui,11-01,US Representative,2,R,"WILLOUGHBY, John W.",0,0,198,198
County of Maui,11-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,551,551
County of Maui,11-01,Governor,,R,AIONA / FINNEGAN,0,0,359,359
County of Maui,11-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,7,7
County of Maui,11-01,Governor,,N,POLLARD / KAMA,0,0,5,5
County of Maui,11-01,State Representative,11,D,"BERTRAM, Joseph III",0,0,462,462
County of Maui,11-01,State Representative,11,R,"FONTAINE, George R.",0,0,414,414
County of Maui,11-02,US Senator,,G,"BREWER, Jim",0,0,45,45
County of Maui,11-02,US Senator,,R,"CAVASSO, Cam",0,0,475,475
County of Maui,11-02,US Senator,,D,"INOUYE, Daniel K.",0,0,841,841
County of Maui,11-02,US Senator,,N,"JARRETT, Jeff",0,0,15,15
County of Maui,11-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,14,14
County of Maui,11-02,US Representative,2,L,"BROCK, Pat",0,0,36,36
County of Maui,11-02,US Representative,2,D,"HIRONO, Mazie",0,0,763,763
County of Maui,11-02,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,18,18
County of Maui,11-02,US Representative,2,R,"WILLOUGHBY, John W.",0,0,522,522
County of Maui,11-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,760,760
County of Maui,11-02,Governor,,R,AIONA / FINNEGAN,0,0,654,654
County of Maui,11-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,5,5
County of Maui,11-02,Governor,,N,POLLARD / KAMA,0,0,5,5
County of Maui,11-02,State Representative,11,D,"BERTRAM, Joseph III",0,0,648,648
County of Maui,11-02,State Representative,11,R,"FONTAINE, George R.",0,0,701,701
County of Maui,11-03,US Senator,,G,"BREWER, Jim",0,0,16,16
County of Maui,11-03,US Senator,,R,"CAVASSO, Cam",0,0,324,324
County of Maui,11-03,US Senator,,D,"INOUYE, Daniel K.",0,0,701,701
County of Maui,11-03,US Senator,,N,"JARRETT, Jeff",0,0,9,9
County of Maui,11-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,12,12
County of Maui,11-03,US Representative,2,L,"BROCK, Pat",0,0,22,22
County of Maui,11-03,US Representative,2,D,"HIRONO, Mazie",0,0,644,644
County of Maui,11-03,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,15,15
County of Maui,11-03,US Representative,2,R,"WILLOUGHBY, John W.",0,0,353,353
County of Maui,11-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,606,606
County of Maui,11-03,Governor,,R,AIONA / FINNEGAN,0,0,470,470
County of Maui,11-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,5,5
County of Maui,11-03,Governor,,N,POLLARD / KAMA,0,0,7,7
County of Maui,11-03,State Representative,11,D,"BERTRAM, Joseph III",0,0,543,543
County of Maui,11-03,State Representative,11,R,"FONTAINE, George R.",0,0,516,516
County of Maui,11-04,US Senator,,G,"BREWER, Jim",0,0,33,33
County of Maui,11-04,US Senator,,R,"CAVASSO, Cam",0,0,302,302
County of Maui,11-04,US Senator,,D,"INOUYE, Daniel K.",0,0,696,696
County of Maui,11-04,US Senator,,N,"JARRETT, Jeff",0,0,9,9
County of Maui,11-04,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,24,24
County of Maui,11-04,US Representative,2,L,"BROCK, Pat",0,0,32,32
County of Maui,11-04,US Representative,2,D,"HIRONO, Mazie",0,0,632,632
County of Maui,11-04,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,12,12
County of Maui,11-04,US Representative,2,R,"WILLOUGHBY, John W.",0,0,353,353
County of Maui,11-04,Governor,,D,ABERCROMBIE / SCHATZ,0,0,577,577
County of Maui,11-04,Governor,,R,AIONA / FINNEGAN,0,0,490,490
County of Maui,11-04,Governor,,F,CUNNINGHAM / SPENCE,0,0,6,6
County of Maui,11-04,Governor,,N,POLLARD / KAMA,0,0,9,9
County of Maui,11-04,State Representative,11,D,"BERTRAM, Joseph III",0,0,486,486
County of Maui,11-04,State Representative,11,R,"FONTAINE, George R.",0,0,547,547
County of Maui,12-01,US Senator,,G,"BREWER, Jim",0,0,24,24
County of Maui,12-01,US Senator,,R,"CAVASSO, Cam",0,0,184,184
County of Maui,12-01,US Senator,,D,"INOUYE, Daniel K.",0,0,788,788
County of Maui,12-01,US Senator,,N,"JARRETT, Jeff",0,0,8,8
County of Maui,12-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,8,8
County of Maui,12-01,US Representative,2,L,"BROCK, Pat",0,0,15,15
County of Maui,12-01,US Representative,2,D,"HIRONO, Mazie",0,0,737,737
County of Maui,12-01,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,15,15
County of Maui,12-01,US Representative,2,R,"WILLOUGHBY, John W.",0,0,209,209
County of Maui,12-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,641,641
County of Maui,12-01,Governor,,R,AIONA / FINNEGAN,0,0,383,383
County of Maui,12-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
County of Maui,12-01,Governor,,N,POLLARD / KAMA,0,0,3,3
County of Maui,12-01,State Representative,12,R,"RINALDI, Laurie",0,0,241,241
County of Maui,12-01,State Representative,12,D,"YAMASHITA, Kyle",0,0,735,735
County of Maui,12-02,US Senator,,G,"BREWER, Jim",0,0,19,19
County of Maui,12-02,US Senator,,R,"CAVASSO, Cam",0,0,116,116
County of Maui,12-02,US Senator,,D,"INOUYE, Daniel K.",0,0,571,571
County of Maui,12-02,US Senator,,N,"JARRETT, Jeff",0,0,11,11
County of Maui,12-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,13,13
County of Maui,12-02,US Representative,2,L,"BROCK, Pat",0,0,26,26
County of Maui,12-02,US Representative,2,D,"HIRONO, Mazie",0,0,515,515
County of Maui,12-02,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,9,9
County of Maui,12-02,US Representative,2,R,"WILLOUGHBY, John W.",0,0,156,156
County of Maui,12-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,479,479
County of Maui,12-02,Governor,,R,AIONA / FINNEGAN,0,0,259,259
County of Maui,12-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,4,4
County of Maui,12-02,Governor,,N,POLLARD / KAMA,0,0,9,9
County of Maui,12-02,State Representative,12,R,"RINALDI, Laurie",0,0,181,181
County of Maui,12-02,State Representative,12,D,"YAMASHITA, Kyle",0,0,513,513
County of Maui,12-03,US Senator,,G,"BREWER, Jim",0,0,21,21
County of Maui,12-03,US Senator,,R,"CAVASSO, Cam",0,0,205,205
County of Maui,12-03,US Senator,,D,"INOUYE, Daniel K.",0,0,772,772
County of Maui,12-03,US Senator,,N,"JARRETT, Jeff",0,0,6,6
County of Maui,12-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,13,13
County of Maui,12-03,US Representative,2,L,"BROCK, Pat",0,0,20,20
County of Maui,12-03,US Representative,2,D,"HIRONO, Mazie",0,0,699,699
County of Maui,12-03,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,11,11
County of Maui,12-03,US Representative,2,R,"WILLOUGHBY, John W.",0,0,258,258
County of Maui,12-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,611,611
County of Maui,12-03,Governor,,R,AIONA / FINNEGAN,0,0,417,417
County of Maui,12-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
County of Maui,12-03,Governor,,N,POLLARD / KAMA,0,0,8,8
County of Maui,12-03,State Representative,12,R,"RINALDI, Laurie",0,0,259,259
County of Maui,12-03,State Representative,12,D,"YAMASHITA, Kyle",0,0,728,728
County of Maui,12-04,US Senator,,G,"BREWER, Jim",0,0,26,26
County of Maui,12-04,US Senator,,R,"CAVASSO, Cam",0,0,205,205
County of Maui,12-04,US Senator,,D,"INOUYE, Daniel K.",0,0,918,918
County of Maui,12-04,US Senator,,N,"JARRETT, Jeff",0,0,10,10
County of Maui,12-04,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,6,6
County of Maui,12-04,US Representative,2,L,"BROCK, Pat",0,0,10,10
County of Maui,12-04,US Representative,2,D,"HIRONO, Mazie",0,0,881,881
County of Maui,12-04,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,12,12
County of Maui,12-04,US Representative,2,R,"WILLOUGHBY, John W.",0,0,231,231
County of Maui,12-04,Governor,,D,ABERCROMBIE / SCHATZ,0,0,764,764
County of Maui,12-04,Governor,,R,AIONA / FINNEGAN,0,0,420,420
County of Maui,12-04,Governor,,F,CUNNINGHAM / SPENCE,0,0,5,5
County of Maui,12-04,Governor,,N,POLLARD / KAMA,0,0,3,3
County of Maui,12-04,State Representative,12,R,"RINALDI, Laurie",0,0,245,245
County of Maui,12-04,State Representative,12,D,"YAMASHITA, Kyle",0,0,884,884
County of Maui,12-05,US Senator,,G,"BREWER, Jim",0,0,26,26
County of Maui,12-05,US Senator,,R,"CAVASSO, Cam",0,0,164,164
County of Maui,12-05,US Senator,,D,"INOUYE, Daniel K.",0,0,543,543
County of Maui,12-05,US Senator,,N,"JARRETT, Jeff",0,0,7,7
County of Maui,12-05,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,10,10
County of Maui,12-05,US Representative,2,L,"BROCK, Pat",0,0,14,14
County of Maui,12-05,US Representative,2,D,"HIRONO, Mazie",0,0,507,507
County of Maui,12-05,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,10,10
County of Maui,12-05,US Representative,2,R,"WILLOUGHBY, John W.",0,0,190,190
County of Maui,12-05,Governor,,D,ABERCROMBIE / SCHATZ,0,0,433,433
County of Maui,12-05,Governor,,R,AIONA / FINNEGAN,0,0,317,317
County of Maui,12-05,Governor,,F,CUNNINGHAM / SPENCE,0,0,8,8
County of Maui,12-05,Governor,,N,POLLARD / KAMA,0,0,7,7
County of Maui,12-05,State Representative,12,R,"RINALDI, Laurie",0,0,209,209
County of Maui,12-05,State Representative,12,D,"YAMASHITA, Kyle",0,0,507,507
County of Maui,12-06,US Senator,,G,"BREWER, Jim",0,0,31,31
County of Maui,12-06,US Senator,,R,"CAVASSO, Cam",0,0,176,176
County of Maui,12-06,US Senator,,D,"INOUYE, Daniel K.",0,0,731,731
County of Maui,12-06,US Senator,,N,"JARRETT, Jeff",0,0,5,5
County of Maui,12-06,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,11,11
County of Maui,12-06,US Representative,2,L,"BROCK, Pat",0,0,23,23
County of Maui,12-06,US Representative,2,D,"HIRONO, Mazie",0,0,663,663
County of Maui,12-06,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,16,16
County of Maui,12-06,US Representative,2,R,"WILLOUGHBY, John W.",0,0,226,226
County of Maui,12-06,Governor,,D,ABERCROMBIE / SCHATZ,0,0,637,637
County of Maui,12-06,Governor,,R,AIONA / FINNEGAN,0,0,341,341
County of Maui,12-06,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
County of Maui,12-06,Governor,,N,POLLARD / KAMA,0,0,5,5
County of Maui,12-06,State Representative,12,R,"RINALDI, Laurie",0,0,251,251
County of Maui,12-06,State Representative,12,D,"YAMASHITA, Kyle",0,0,669,669
County of Maui,13-01,US Senator,,G,"BREWER, Jim",0,0,12,12
County of Maui,13-01,US Senator,,R,"CAVASSO, Cam",0,0,60,60
County of Maui,13-01,US Senator,,D,"INOUYE, Daniel K.",0,0,285,285
County of Maui,13-01,US Senator,,N,"JARRETT, Jeff",0,0,0,0
County of Maui,13-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,6,6
County of Maui,13-01,US Representative,2,L,"BROCK, Pat",0,0,3,3
County of Maui,13-01,US Representative,2,D,"HIRONO, Mazie",0,0,275,275
County of Maui,13-01,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,10,10
County of Maui,13-01,US Representative,2,R,"WILLOUGHBY, John W.",0,0,71,71
County of Maui,13-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,251,251
County of Maui,13-01,Governor,,R,AIONA / FINNEGAN,0,0,124,124
County of Maui,13-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,1,1
County of Maui,13-01,Governor,,N,POLLARD / KAMA,0,0,1,1
County of Maui,13-01,State Representative,13,R,"AKUNA, Meiling K.",0,0,70,70
County of Maui,13-01,State Representative,13,D,"CARROLL, Mele",0,0,266,266
County of Maui,13-02,US Senator,,G,"BREWER, Jim",0,0,23,23
County of Maui,13-02,US Senator,,R,"CAVASSO, Cam",0,0,156,156
County of Maui,13-02,US Senator,,D,"INOUYE, Daniel K.",0,0,624,624
County of Maui,13-02,US Senator,,N,"JARRETT, Jeff",0,0,9,9
County of Maui,13-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,16,16
County of Maui,13-02,US Representative,2,L,"BROCK, Pat",0,0,20,20
County of Maui,13-02,US Representative,2,D,"HIRONO, Mazie",0,0,591,591
County of Maui,13-02,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,18,18
County of Maui,13-02,US Representative,2,R,"WILLOUGHBY, John W.",0,0,169,169
County of Maui,13-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,591,591
County of Maui,13-02,Governor,,R,AIONA / FINNEGAN,0,0,247,247
County of Maui,13-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,5,5
County of Maui,13-02,Governor,,N,POLLARD / KAMA,0,0,9,9
County of Maui,13-02,State Representative,13,R,"AKUNA, Meiling K.",0,0,211,211
County of Maui,13-02,State Representative,13,D,"CARROLL, Mele",0,0,562,562
County of Maui,13-03,US Senator,,G,"BREWER, Jim",0,0,47,47
County of Maui,13-03,US Senator,,R,"CAVASSO, Cam",0,0,197,197
County of Maui,13-03,US Senator,,D,"INOUYE, Daniel K.",0,0,908,908
County of Maui,13-03,US Senator,,N,"JARRETT, Jeff",0,0,12,12
County of Maui,13-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,16,16
County of Maui,13-03,US Representative,2,L,"BROCK, Pat",0,0,31,31
County of Maui,13-03,US Representative,2,D,"HIRONO, Mazie",0,0,875,875
County of Maui,13-03,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,43,43
County of Maui,13-03,US Representative,2,R,"WILLOUGHBY, John W.",0,0,214,214
County of Maui,13-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,907,907
County of Maui,13-03,Governor,,R,AIONA / FINNEGAN,0,0,312,312
County of Maui,13-03,Governor,,F,CUNNINGHAM / SPENCE,0,0,12,12
County of Maui,13-03,Governor,,N,POLLARD / KAMA,0,0,4,4
County of Maui,13-03,State Representative,13,R,"AKUNA, Meiling K.",0,0,236,236
County of Maui,13-03,State Representative,13,D,"CARROLL, Mele",0,0,891,891
County of Maui,13-04,US Senator,,G,"BREWER, Jim",0,0,0,0
County of Maui,13-04,US Senator,,R,"CAVASSO, Cam",0,0,0,0
County of Maui,13-04,US Senator,,D,"INOUYE, Daniel K.",0,0,0,0
County of Maui,13-04,US Senator,,N,"JARRETT, Jeff",0,0,0,0
County of Maui,13-04,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
County of Maui,13-04,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Maui,13-04,US Representative,2,D,"HIRONO, Mazie",0,0,0,0
County of Maui,13-04,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
County of Maui,13-04,US Representative,2,R,"WILLOUGHBY, John W.",0,0,0,0
County of Maui,13-04,Governor,,D,ABERCROMBIE / SCHATZ,0,0,0,0
County of Maui,13-04,Governor,,R,AIONA / FINNEGAN,0,0,0,0
County of Maui,13-04,Governor,,F,CUNNINGHAM / SPENCE,0,0,0,0
County of Maui,13-04,Governor,,N,POLLARD / KAMA,0,0,0,0
County of Maui,13-04,State Representative,13,R,"AKUNA, Meiling K.",0,0,0,0
County of Maui,13-04,State Representative,13,D,"CARROLL, Mele",0,0,0,0
County of Maui,13-05,US Senator,,G,"BREWER, Jim",0,0,4,4
County of Maui,13-05,US Senator,,R,"CAVASSO, Cam",0,0,7,7
County of Maui,13-05,US Senator,,D,"INOUYE, Daniel K.",0,0,44,44
County of Maui,13-05,US Senator,,N,"JARRETT, Jeff",0,0,0,0
County of Maui,13-05,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
County of Maui,13-05,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Maui,13-05,US Representative,2,D,"HIRONO, Mazie",0,0,45,45
County of Maui,13-05,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,1,1
County of Maui,13-05,US Representative,2,R,"WILLOUGHBY, John W.",0,0,7,7
County of Maui,13-05,Governor,,D,ABERCROMBIE / SCHATZ,0,0,43,43
County of Maui,13-05,Governor,,R,AIONA / FINNEGAN,0,0,11,11
County of Maui,13-05,Governor,,F,CUNNINGHAM / SPENCE,0,0,0,0
County of Maui,13-05,Governor,,N,POLLARD / KAMA,0,0,1,1
County of Maui,13-05,State Representative,13,R,"AKUNA, Meiling K.",0,0,11,11
County of Maui,13-05,State Representative,13,D,"CARROLL, Mele",0,0,43,43
County of Maui,13-06,US Senator,,G,"BREWER, Jim",0,0,16,16
County of Maui,13-06,US Senator,,R,"CAVASSO, Cam",0,0,42,42
County of Maui,13-06,US Senator,,D,"INOUYE, Daniel K.",0,0,348,348
County of Maui,13-06,US Senator,,N,"JARRETT, Jeff",0,0,5,5
County of Maui,13-06,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,7,7
County of Maui,13-06,US Representative,2,L,"BROCK, Pat",0,0,4,4
County of Maui,13-06,US Representative,2,D,"HIRONO, Mazie",0,0,355,355
County of Maui,13-06,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,4,4
County of Maui,13-06,US Representative,2,R,"WILLOUGHBY, John W.",0,0,45,45
County of Maui,13-06,Governor,,D,ABERCROMBIE / SCHATZ,0,0,286,286
County of Maui,13-06,Governor,,R,AIONA / FINNEGAN,0,0,134,134
County of Maui,13-06,Governor,,F,CUNNINGHAM / SPENCE,0,0,3,3
County of Maui,13-06,Governor,,N,POLLARD / KAMA,0,0,2,2
County of Maui,13-06,State Representative,13,R,"AKUNA, Meiling K.",0,0,74,74
County of Maui,13-06,State Representative,13,D,"CARROLL, Mele",0,0,338,338
County of Maui,13-07,US Senator,,G,"BREWER, Jim",0,0,12,12
County of Maui,13-07,US Senator,,R,"CAVASSO, Cam",0,0,71,71
County of Maui,13-07,US Senator,,D,"INOUYE, Daniel K.",0,0,528,528
County of Maui,13-07,US Senator,,N,"JARRETT, Jeff",0,0,3,3
County of Maui,13-07,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,6,6
County of Maui,13-07,US Representative,2,L,"BROCK, Pat",0,0,9,9
County of Maui,13-07,US Representative,2,D,"HIRONO, Mazie",0,0,494,494
County of Maui,13-07,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,5,5
County of Maui,13-07,US Representative,2,R,"WILLOUGHBY, John W.",0,0,90,90
County of Maui,13-07,Governor,,D,ABERCROMBIE / SCHATZ,0,0,444,444
County of Maui,13-07,Governor,,R,AIONA / FINNEGAN,0,0,178,178
County of Maui,13-07,Governor,,F,CUNNINGHAM / SPENCE,0,0,0,0
County of Maui,13-07,Governor,,N,POLLARD / KAMA,0,0,6,6
County of Maui,13-07,State Representative,13,R,"AKUNA, Meiling K.",0,0,121,121
County of Maui,13-07,State Representative,13,D,"CARROLL, Mele",0,0,476,476
County of Maui,13-08,US Senator,,G,"BREWER, Jim",0,0,8,8
County of Maui,13-08,US Senator,,R,"CAVASSO, Cam",0,0,37,37
County of Maui,13-08,US Senator,,D,"INOUYE, Daniel K.",0,0,164,164
County of Maui,13-08,US Senator,,N,"JARRETT, Jeff",0,0,3,3
County of Maui,13-08,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,2,2
County of Maui,13-08,US Representative,2,L,"BROCK, Pat",0,0,3,3
County of Maui,13-08,US Representative,2,D,"HIRONO, Mazie",0,0,144,144
County of Maui,13-08,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,4,4
County of Maui,13-08,US Representative,2,R,"WILLOUGHBY, John W.",0,0,44,44
County of Maui,13-08,Governor,,D,ABERCROMBIE / SCHATZ,0,0,124,124
County of Maui,13-08,Governor,,R,AIONA / FINNEGAN,0,0,83,83
County of Maui,13-08,Governor,,F,CUNNINGHAM / SPENCE,0,0,2,2
County of Maui,13-08,Governor,,N,POLLARD / KAMA,0,0,3,3
County of Maui,13-08,State Representative,13,R,"AKUNA, Meiling K.",0,0,51,51
County of Maui,13-08,State Representative,13,D,"CARROLL, Mele",0,0,145,145
County of Maui,13-09,US Senator,,G,"BREWER, Jim",0,0,14,14
County of Maui,13-09,US Senator,,R,"CAVASSO, Cam",0,0,106,106
County of Maui,13-09,US Senator,,D,"INOUYE, Daniel K.",0,0,484,484
County of Maui,13-09,US Senator,,N,"JARRETT, Jeff",0,0,4,4
County of Maui,13-09,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,2,2
County of Maui,13-09,US Representative,2,L,"BROCK, Pat",0,0,10,10
County of Maui,13-09,US Representative,2,D,"HIRONO, Mazie",0,0,455,455
County of Maui,13-09,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,2,2
County of Maui,13-09,US Representative,2,R,"WILLOUGHBY, John W.",0,0,113,113
County of Maui,13-09,Governor,,D,ABERCROMBIE / SCHATZ,0,0,369,369
County of Maui,13-09,Governor,,R,AIONA / FINNEGAN,0,0,247,247
County of Maui,13-09,Governor,,F,CUNNINGHAM / SPENCE,0,0,2,2
County of Maui,13-09,Governor,,N,POLLARD / KAMA,0,0,4,4
County of Maui,13-09,State Representative,13,R,"AKUNA, Meiling K.",0,0,136,136
County of Maui,13-09,State Representative,13,D,"CARROLL, Mele",0,0,453,453
,13-10,US Senator,,G,"BREWER, Jim",0,0,0,0
,13-10,US Senator,,R,"CAVASSO, Cam",0,0,31,31
,13-10,US Senator,,D,"INOUYE, Daniel K.",0,0,93,93
,13-10,US Senator,,N,"JARRETT, Jeff",0,0,1,1
,13-10,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,1,1
,13-10,US Representative,2,L,"BROCK, Pat",0,0,1,1
,13-10,US Representative,2,D,"HIRONO, Mazie",0,0,90,90
,13-10,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,2,2
,13-10,US Representative,2,R,"WILLOUGHBY, John W.",0,0,30,30
,13-10,Governor,,D,ABERCROMBIE / SCHATZ,0,0,55,55
,13-10,Governor,,R,AIONA / FINNEGAN,0,0,71,71
,13-10,Governor,,F,CUNNINGHAM / SPENCE,0,0,0,0
,13-10,Governor,,N,POLLARD / KAMA,0,0,2,2
,13-10,State Representative,13,R,"AKUNA, Meiling K.",0,0,46,46
,13-10,State Representative,13,D,"CARROLL, Mele",0,0,74,74
,13-11,US Senator,,G,"BREWER, Jim",0,0,9,9
,13-11,US Senator,,R,"CAVASSO, Cam",0,0,55,55
,13-11,US Senator,,D,"INOUYE, Daniel K.",0,0,316,316
,13-11,US Senator,,N,"JARRETT, Jeff",0,0,4,4
,13-11,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,3,3
,13-11,US Representative,2,L,"BROCK, Pat",0,0,3,3
,13-11,US Representative,2,D,"HIRONO, Mazie",0,0,313,313
,13-11,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,1,1
,13-11,US Representative,2,R,"WILLOUGHBY, John W.",0,0,56,56
,13-11,Governor,,D,ABERCROMBIE / SCHATZ,0,0,253,253
,13-11,Governor,,R,AIONA / FINNEGAN,0,0,137,137
,13-11,Governor,,F,CUNNINGHAM / SPENCE,0,0,2,2
,13-11,Governor,,N,POLLARD / KAMA,0,0,2,2
,13-11,State Representative,13,R,"AKUNA, Meiling K.",0,0,69,69
,13-11,State Representative,13,D,"CARROLL, Mele",0,0,305,305
County of Kauai,14-01,US Senator,,G,"BREWER, Jim",0,0,32,32
County of Kauai,14-01,US Senator,,R,"CAVASSO, Cam",0,0,276,276
County of Kauai,14-01,US Senator,,D,"INOUYE, Daniel K.",0,0,519,519
County of Kauai,14-01,US Senator,,N,"JARRETT, Jeff",0,0,5,5
County of Kauai,14-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,26,26
County of Kauai,14-01,US Representative,2,L,"BROCK, Pat",0,0,28,28
County of Kauai,14-01,US Representative,2,D,"HIRONO, Mazie",0,0,525,525
County of Kauai,14-01,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,5,5
County of Kauai,14-01,US Representative,2,R,"WILLOUGHBY, John W.",0,0,281,281
County of Kauai,14-01,Governor,,D,ABERCROMBIE / SCHATZ,0,0,526,526
County of Kauai,14-01,Governor,,R,AIONA / FINNEGAN,0,0,373,373
County of Kauai,14-01,Governor,,F,CUNNINGHAM / SPENCE,0,0,5,5
County of Kauai,14-01,Governor,,N,POLLARD / KAMA,0,0,5,5
County of Kauai,14-01,State Senate,7,R,"HAMMAN, David R.",0,0,343,343
County of Kauai,14-01,State Senate,7,D,"KOUCHI, Ronald D.",0,0,479,479
County of Kauai,14-01,State Representative,14,D,"MORITA, Hermina (Mina)",0,0,569,569
County of Kauai,14-01,State Representative,14,R,"WILLIAMS, Harry E.",0,0,291,291
County of Kauai,14-02,US Senator,,G,"BREWER, Jim",0,0,42,42
County of Kauai,14-02,US Senator,,R,"CAVASSO, Cam",0,0,148,148
County of Kauai,14-02,US Senator,,D,"INOUYE, Daniel K.",0,0,575,575
County of Kauai,14-02,US Senator,,N,"JARRETT, Jeff",0,0,14,14
County of Kauai,14-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,23,23
County of Kauai,14-02,US Representative,2,L,"BROCK, Pat",0,0,18,18
County of Kauai,14-02,US Representative,2,D,"HIRONO, Mazie",0,0,603,603
County of Kauai,14-02,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,4,4
County of Kauai,14-02,US Representative,2,R,"WILLOUGHBY, John W.",0,0,161,161
County of Kauai,14-02,Governor,,D,ABERCROMBIE / SCHATZ,0,0,564,564
County of Kauai,14-02,Governor,,R,AIONA / FINNEGAN,0,0,260,260
County of Kauai,14-02,Governor,,F,CUNNINGHAM / SPENCE,0,0,5,5
County of Kauai,14-02,Governor,,N,POLLARD / KAMA,0,0,7,7
County of Kauai,14-02,State Senate,7,R,"HAMMAN, David R.",0,0,269,269
County of Kauai,14-02,State Senate,7,D,"KOUCHI, Ronald D.",0,0,485,485
County of Kauai,14-02,State Representative,14,D,"MORITA, Hermina (Mina)",0,0,593,593
County of Kauai,14-02,State Representative,14,R,"WILLIAMS, Harry E.",0,0,193,193
County of Kauai,14-03,US Senator,,G,"BREWER, Jim",0,0,15,15
County of Kauai,14-03,US Senator,,R,"CAVASSO, Cam",0,0,50,50
County of Kauai,14-03,US Senator,,D,"INOUYE, Daniel K.",0,0,377,377
County of Kauai,14-03,US Senator,,N,"JARRETT, Jeff",0,0,2,2
County of Kauai,14-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,7,7
County of Kauai,14-03,US Representative,2,L,"BROCK, Pat",0,0,5,5
County of Kauai,14-03,US Representative,2,D,"HIRONO, Mazie",0,0,368,368
County of Kauai,14-03,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,2,2
County of Kauai,14-03,US Representative,2,R,"WILLOUGHBY, John W.",0,0,51,51
County of Kauai,14-03,Governor,,D,ABERCROMBIE / SCHATZ,0,0,280,280
County of Kauai,14-03,Governor,,R,AIONA / FINNEGAN,0,0,189,189
