county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Maui,13-01,U.S. House,2,R,"KAAIHUE, Angela Aulani",6,2,6,14
County of Maui,13-01,State Representative,13,G,"NIKHILANANDA, Nick",1,2,2,5
County of Maui,13-01,State Representative,13,D,"DECOITE, Lynn",61,13,76,150
County of Maui,13-01,State Representative,13,D,"HALLER, Alex",81,20,91,192
County of Maui,13-02,U.S. Senate,,D,"SCHATZ, Brian",499,83,693,1275
County of Maui,13-02,U.S. Senate,,D,"REYES, Arturo",5,2,15,22
County of Maui,13-02,U.S. Senate,,D,"HONEYCHURCH, Tutz",12,2,18,32
County of Maui,13-02,U.S. Senate,,D,"SHIRATORI, Miles",33,4,20,57
County of Maui,13-02,U.S. Senate,,D,"CHRISTENSEN, Makani",51,8,55,114
County of Maui,13-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Maui,13-02,U.S. Senate,,C,"ALLISON, Joy J.",0,0,2,2
County of Maui,13-02,U.S. Senate,,R,"CARROLL, John",53,7,45,105
County of Maui,13-02,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",6,1,6,13
County of Maui,13-02,U.S. Senate,,R,"ROCO, John P.",12,0,8,20
County of Maui,13-02,U.S. Senate,,R,"PIRKOWSKI, Eddie",3,0,7,10
County of Maui,13-02,U.S. Senate,,L,"KOKOSKI, Michael A.",5,0,2,7
County of Maui,13-02,U.S. House,2,N,"TURNER, Richard L.",4,1,1,6
County of Maui,13-02,U.S. House,2,D,"GABBARD, Tulsi",503,82,681,1266
County of Maui,13-02,U.S. House,2,D,"CHAN HODGES, Shay",133,28,179,340
County of Maui,13-02,U.S. House,2,R,"HAFNER, Eric",20,4,26,50
County of Maui,13-02,U.S. House,2,R,"KAAIHUE, Angela Aulani",22,3,33,58
County of Maui,13-02,State Representative,13,G,"NIKHILANANDA, Nick",8,3,32,43
County of Maui,13-02,State Representative,13,D,"DECOITE, Lynn",300,29,235,564
County of Maui,13-02,State Representative,13,D,"HALLER, Alex",301,80,613,994
County of Maui,13-03,U.S. Senate,,D,"SCHATZ, Brian",133,2,123,258
County of Maui,13-03,U.S. Senate,,D,"REYES, Arturo",2,0,3,5
County of Maui,13-03,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,0,2,3
County of Maui,13-03,U.S. Senate,,D,"SHIRATORI, Miles",0,2,3,5
County of Maui,13-03,U.S. Senate,,D,"CHRISTENSEN, Makani",25,0,18,43
County of Maui,13-03,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Maui,13-03,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Maui,13-03,U.S. Senate,,R,"CARROLL, John",4,2,12,18
County of Maui,13-03,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",2,1,1,4
County of Maui,13-03,U.S. Senate,,R,"ROCO, John P.",3,0,0,3
County of Maui,13-03,U.S. Senate,,R,"PIRKOWSKI, Eddie",3,0,1,4
County of Maui,13-03,U.S. Senate,,L,"KOKOSKI, Michael A.",1,0,0,1
County of Maui,13-03,U.S. House,2,N,"TURNER, Richard L.",1,0,1,2
County of Maui,13-03,U.S. House,2,D,"GABBARD, Tulsi",155,3,124,282
County of Maui,13-03,U.S. House,2,D,"CHAN HODGES, Shay",15,1,23,39
County of Maui,13-03,U.S. House,2,R,"HAFNER, Eric",4,0,2,6
County of Maui,13-03,U.S. House,2,R,"KAAIHUE, Angela Aulani",6,3,8,17
County of Maui,13-03,State Representative,13,G,"NIKHILANANDA, Nick",4,0,3,7
County of Maui,13-03,State Representative,13,D,"DECOITE, Lynn",116,4,92,212
County of Maui,13-03,State Representative,13,D,"HALLER, Alex",46,0,51,97
County of Maui,13-04,U.S. Senate,,D,"SCHATZ, Brian",155,3,111,269
County of Maui,13-04,U.S. Senate,,D,"REYES, Arturo",6,0,6,12
County of Maui,13-04,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,0,2,3
County of Maui,13-04,U.S. Senate,,D,"SHIRATORI, Miles",3,0,3,6
County of Maui,13-04,U.S. Senate,,D,"CHRISTENSEN, Makani",17,1,16,34
County of Maui,13-04,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Maui,13-04,U.S. Senate,,C,"ALLISON, Joy J.",0,0,1,1
County of Maui,13-04,U.S. Senate,,R,"CARROLL, John",21,1,8,30
County of Maui,13-04,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",1,0,1,2
County of Maui,13-04,U.S. Senate,,R,"ROCO, John P.",0,0,0,0
County of Maui,13-04,U.S. Senate,,R,"PIRKOWSKI, Eddie",2,0,1,3
County of Maui,13-04,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0,0
County of Maui,13-04,U.S. House,2,N,"TURNER, Richard L.",1,0,1,2
County of Maui,13-04,U.S. House,2,D,"GABBARD, Tulsi",164,1,115,280
County of Maui,13-04,U.S. House,2,D,"CHAN HODGES, Shay",14,2,20,36
County of Maui,13-04,U.S. House,2,R,"HAFNER, Eric",12,0,3,15
County of Maui,13-04,U.S. House,2,R,"KAAIHUE, Angela Aulani",9,1,5,15
County of Maui,13-04,State Representative,13,G,"NIKHILANANDA, Nick",0,0,0,0
County of Maui,13-04,State Representative,13,D,"DECOITE, Lynn",126,3,83,212
County of Maui,13-04,State Representative,13,D,"HALLER, Alex",44,2,36,82
County of Maui,13-05,U.S. Senate,,D,"SCHATZ, Brian",38,22,51,111
County of Maui,13-05,U.S. Senate,,D,"REYES, Arturo",3,1,7,11
County of Maui,13-05,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,1,1,3
County of Maui,13-05,U.S. Senate,,D,"SHIRATORI, Miles",1,1,1,3
County of Maui,13-05,U.S. Senate,,D,"CHRISTENSEN, Makani",7,7,11,25
County of Maui,13-05,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Maui,13-05,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Maui,13-05,U.S. Senate,,R,"CARROLL, John",7,2,6,15
County of Maui,13-05,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",0,1,0,1
County of Maui,13-05,U.S. Senate,,R,"ROCO, John P.",0,1,3,4
County of Maui,13-05,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,1,1,2
County of Maui,13-05,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0,0
County of Maui,13-05,U.S. House,2,N,"TURNER, Richard L.",0,0,0,0
County of Maui,13-05,U.S. House,2,D,"GABBARD, Tulsi",42,28,63,133
County of Maui,13-05,U.S. House,2,D,"CHAN HODGES, Shay",10,7,8,25
County of Maui,13-05,U.S. House,2,R,"HAFNER, Eric",3,1,6,10
County of Maui,13-05,U.S. House,2,R,"KAAIHUE, Angela Aulani",2,4,4,10
County of Maui,13-05,State Representative,13,G,"NIKHILANANDA, Nick",1,0,1,2
County of Maui,13-05,State Representative,13,D,"DECOITE, Lynn",49,29,72,150
County of Maui,13-05,State Representative,13,D,"HALLER, Alex",4,7,6,17
County of Maui,13-06,U.S. Senate,,D,"SCHATZ, Brian",139,141,163,443
County of Maui,13-06,U.S. Senate,,D,"REYES, Arturo",10,7,11,28
County of Maui,13-06,U.S. Senate,,D,"HONEYCHURCH, Tutz",2,2,4,8
County of Maui,13-06,U.S. Senate,,D,"SHIRATORI, Miles",4,2,6,12
County of Maui,13-06,U.S. Senate,,D,"CHRISTENSEN, Makani",36,28,32,96
County of Maui,13-06,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Maui,13-06,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Maui,13-06,U.S. Senate,,R,"CARROLL, John",11,16,16,43
County of Maui,13-06,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",1,1,1,3
County of Maui,13-06,U.S. Senate,,R,"ROCO, John P.",2,0,4,6
County of Maui,13-06,U.S. Senate,,R,"PIRKOWSKI, Eddie",1,2,0,3
County of Maui,13-06,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,2,2
County of Maui,13-06,U.S. House,2,N,"TURNER, Richard L.",0,1,1,2
County of Maui,13-06,U.S. House,2,D,"GABBARD, Tulsi",148,144,177,469
County of Maui,13-06,U.S. House,2,D,"CHAN HODGES, Shay",39,29,37,105
County of Maui,13-06,U.S. House,2,R,"HAFNER, Eric",3,3,5,11
County of Maui,13-06,U.S. House,2,R,"KAAIHUE, Angela Aulani",9,15,13,37
County of Maui,13-06,State Representative,13,G,"NIKHILANANDA, Nick",1,2,0,3
County of Maui,13-06,State Representative,13,D,"DECOITE, Lynn",174,171,201,546
County of Maui,13-06,State Representative,13,D,"HALLER, Alex",21,14,21,56
County of Maui,13-07,U.S. Senate,,D,"SCHATZ, Brian",20,4,21,45
County of Maui,13-07,U.S. Senate,,D,"REYES, Arturo",0,0,1,1
County of Maui,13-07,U.S. Senate,,D,"HONEYCHURCH, Tutz",0,0,0,0
County of Maui,13-07,U.S. Senate,,D,"SHIRATORI, Miles",4,0,0,4
County of Maui,13-07,U.S. Senate,,D,"CHRISTENSEN, Makani",1,0,8,9
County of Maui,13-07,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Maui,13-07,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Maui,13-07,U.S. Senate,,R,"CARROLL, John",2,3,0,5
County of Maui,13-07,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",0,0,1,1
County of Maui,13-07,U.S. Senate,,R,"ROCO, John P.",0,1,0,1
County of Maui,13-07,U.S. Senate,,R,"PIRKOWSKI, Eddie",1,0,0,1
County of Maui,13-07,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0,0
County of Maui,13-07,U.S. House,2,N,"TURNER, Richard L.",0,0,2,2
County of Maui,13-07,U.S. House,2,D,"GABBARD, Tulsi",27,4,25,56
County of Maui,13-07,U.S. House,2,D,"CHAN HODGES, Shay",0,0,5,5
County of Maui,13-07,U.S. House,2,R,"HAFNER, Eric",1,1,0,2
County of Maui,13-07,U.S. House,2,R,"KAAIHUE, Angela Aulani",1,2,1,4
County of Maui,13-07,State Representative,13,G,"NIKHILANANDA, Nick",0,0,0,0
County of Maui,13-07,State Representative,13,D,"DECOITE, Lynn",25,3,26,54
County of Maui,13-07,State Representative,13,D,"HALLER, Alex",2,1,4,7
County of Maui,13-08,U.S. Senate,,D,"SCHATZ, Brian",112,69,118,299
County of Maui,13-08,U.S. Senate,,D,"REYES, Arturo",3,6,8,17
County of Maui,13-08,U.S. Senate,,D,"HONEYCHURCH, Tutz",3,1,6,10
County of Maui,13-08,U.S. Senate,,D,"SHIRATORI, Miles",4,1,3,8
County of Maui,13-08,U.S. Senate,,D,"CHRISTENSEN, Makani",24,10,29,63
County of Maui,13-08,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Maui,13-08,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Maui,13-08,U.S. Senate,,R,"CARROLL, John",6,2,10,18
County of Maui,13-08,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",0,0,1,1
County of Maui,13-08,U.S. Senate,,R,"ROCO, John P.",2,0,1,3
County of Maui,13-08,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Maui,13-08,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0,0
County of Maui,13-08,U.S. House,2,N,"TURNER, Richard L.",0,0,0,0
County of Maui,13-08,U.S. House,2,D,"GABBARD, Tulsi",115,64,137,316
County of Maui,13-08,U.S. House,2,D,"CHAN HODGES, Shay",20,17,23,60
County of Maui,13-08,U.S. House,2,R,"HAFNER, Eric",1,1,2,4
County of Maui,13-08,U.S. House,2,R,"KAAIHUE, Angela Aulani",7,2,9,18
County of Maui,13-08,State Representative,13,G,"NIKHILANANDA, Nick",0,0,3,3
County of Maui,13-08,State Representative,13,D,"DECOITE, Lynn",142,91,154,387
County of Maui,13-08,State Representative,13,D,"HALLER, Alex",3,1,16,20
County of Maui,13-09,U.S. Senate,,D,"SCHATZ, Brian",12,0,0,12
County of Maui,13-09,U.S. Senate,,D,"REYES, Arturo",0,0,0,0
County of Maui,13-09,U.S. Senate,,D,"HONEYCHURCH, Tutz",0,0,0,0
County of Maui,13-09,U.S. Senate,,D,"SHIRATORI, Miles",1,0,0,1
County of Maui,13-09,U.S. Senate,,D,"CHRISTENSEN, Makani",0,0,0,0
County of Maui,13-09,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Maui,13-09,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Maui,13-09,U.S. Senate,,R,"CARROLL, John",0,0,0,0
County of Maui,13-09,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",0,0,0,0
County of Maui,13-09,U.S. Senate,,R,"ROCO, John P.",0,0,0,0
County of Maui,13-09,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Maui,13-09,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0,0
County of Maui,13-09,U.S. House,2,N,"TURNER, Richard L.",0,0,0,0
County of Maui,13-09,U.S. House,2,D,"GABBARD, Tulsi",13,0,0,13
County of Maui,13-09,U.S. House,2,D,"CHAN HODGES, Shay",0,0,0,0
County of Maui,13-09,U.S. House,2,R,"HAFNER, Eric",0,0,0,0
County of Maui,13-09,U.S. House,2,R,"KAAIHUE, Angela Aulani",0,0,0,0
County of Maui,13-09,State Representative,13,G,"NIKHILANANDA, Nick",0,0,0,0
County of Maui,13-09,State Representative,13,D,"DECOITE, Lynn",10,0,0,10
County of Maui,13-09,State Representative,13,D,"HALLER, Alex",2,0,0,2
County of Kauai,14-01,U.S. Senate,,D,"SCHATZ, Brian",238,27,213,478
County of Kauai,14-01,U.S. Senate,,D,"REYES, Arturo",3,0,4,7
County of Kauai,14-01,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,0,0,1
County of Kauai,14-01,U.S. Senate,,D,"SHIRATORI, Miles",10,0,1,11
County of Kauai,14-01,U.S. Senate,,D,"CHRISTENSEN, Makani",19,5,13,37
County of Kauai,14-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Kauai,14-01,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Kauai,14-01,U.S. Senate,,R,"CARROLL, John",21,4,35,60
County of Kauai,14-01,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",7,0,6,13
County of Kauai,14-01,U.S. Senate,,R,"ROCO, John P.",8,0,6,14
County of Kauai,14-01,U.S. Senate,,R,"PIRKOWSKI, Eddie",3,0,4,7
County of Kauai,14-01,U.S. Senate,,L,"KOKOSKI, Michael A.",2,0,0,2
County of Kauai,14-01,U.S. House,2,N,"TURNER, Richard L.",2,0,1,3
County of Kauai,14-01,U.S. House,2,D,"GABBARD, Tulsi",248,25,256,529
County of Kauai,14-01,U.S. House,2,D,"CHAN HODGES, Shay",36,6,11,53
County of Kauai,14-01,U.S. House,2,R,"HAFNER, Eric",16,1,19,36
County of Kauai,14-01,U.S. House,2,R,"KAAIHUE, Angela Aulani",18,3,29,50
County of Kauai,14-01,State Senate,8,D,"KOUCHI, Ronald Dan",120,9,88,217
County of Kauai,14-01,State Senate,8,D,"AHUNA, Kanoe",140,22,161,323
County of Kauai,14-01,State Representative,14,D,"NAKAMURA, Nadine K.",172,16,108,296
County of Kauai,14-01,State Representative,14,D,"ROSENSTIEL, Fern Anuenue",104,19,157,280
County of Kauai,14-01,State Representative,14,R,"COMBS, Sandra A. (Sandi)",41,4,54,99
County of Kauai,14-02,U.S. Senate,,D,"SCHATZ, Brian",231,31,233,495
County of Kauai,14-02,U.S. Senate,,D,"REYES, Arturo",1,0,8,9
County of Kauai,14-02,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,1,2,4
County of Kauai,14-02,U.S. Senate,,D,"SHIRATORI, Miles",7,4,4,15
County of Kauai,14-02,U.S. Senate,,D,"CHRISTENSEN, Makani",19,3,18,40
County of Kauai,14-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,1,1
County of Kauai,14-02,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Kauai,14-02,U.S. Senate,,R,"CARROLL, John",10,7,22,39
County of Kauai,14-02,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",6,2,4,12
County of Kauai,14-02,U.S. Senate,,R,"ROCO, John P.",10,0,2,12
County of Kauai,14-02,U.S. Senate,,R,"PIRKOWSKI, Eddie",3,0,3,6
County of Kauai,14-02,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,2,2
County of Kauai,14-02,U.S. House,2,N,"TURNER, Richard L.",0,1,1,2
County of Kauai,14-02,U.S. House,2,D,"GABBARD, Tulsi",244,44,282,570
County of Kauai,14-02,U.S. House,2,D,"CHAN HODGES, Shay",23,2,20,45
County of Kauai,14-02,U.S. House,2,R,"HAFNER, Eric",13,3,11,27
County of Kauai,14-02,U.S. House,2,R,"KAAIHUE, Angela Aulani",15,4,16,35
County of Kauai,14-02,State Senate,8,D,"KOUCHI, Ronald Dan",108,19,119,246
County of Kauai,14-02,State Senate,8,D,"AHUNA, Kanoe",145,22,166,333
County of Kauai,14-02,State Representative,14,D,"NAKAMURA, Nadine K.",152,22,131,305
County of Kauai,14-02,State Representative,14,D,"ROSENSTIEL, Fern Anuenue",107,22,159,288
County of Kauai,14-02,State Representative,14,R,"COMBS, Sandra A. (Sandi)",26,9,30,65
County of Kauai,14-03,U.S. Senate,,D,"SCHATZ, Brian",150,47,137,334
County of Kauai,14-03,U.S. Senate,,D,"REYES, Arturo",4,0,2,6
County of Kauai,14-03,U.S. Senate,,D,"HONEYCHURCH, Tutz",2,2,4,8
County of Kauai,14-03,U.S. Senate,,D,"SHIRATORI, Miles",3,4,4,11
County of Kauai,14-03,U.S. Senate,,D,"CHRISTENSEN, Makani",22,7,27,56
County of Kauai,14-03,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Kauai,14-03,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Kauai,14-03,U.S. Senate,,R,"CARROLL, John",11,4,9,24
County of Kauai,14-03,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",0,0,1,1
County of Kauai,14-03,U.S. Senate,,R,"ROCO, John P.",3,1,3,7
County of Kauai,14-03,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Kauai,14-03,U.S. Senate,,L,"KOKOSKI, Michael A.",1,0,0,1
County of Kauai,14-03,U.S. House,2,N,"TURNER, Richard L.",1,0,1,2
County of Kauai,14-03,U.S. House,2,D,"GABBARD, Tulsi",185,56,173,414
County of Kauai,14-03,U.S. House,2,D,"CHAN HODGES, Shay",17,8,12,37
County of Kauai,14-03,U.S. House,2,R,"HAFNER, Eric",4,1,3,8
County of Kauai,14-03,U.S. House,2,R,"KAAIHUE, Angela Aulani",8,4,10,22
County of Kauai,14-03,State Senate,8,D,"KOUCHI, Ronald Dan",93,31,59,183
County of Kauai,14-03,State Senate,8,D,"AHUNA, Kanoe",112,35,125,272
County of Kauai,14-03,State Representative,14,D,"NAKAMURA, Nadine K.",138,36,98,272
County of Kauai,14-03,State Representative,14,D,"ROSENSTIEL, Fern Anuenue",69,25,79,173
County of Kauai,14-03,State Representative,14,R,"COMBS, Sandra A. (Sandi)",8,5,11,24
County of Kauai,14-04,U.S. Senate,,D,"SCHATZ, Brian",626,187,436,1249
County of Kauai,14-04,U.S. Senate,,D,"REYES, Arturo",13,3,14,30
County of Kauai,14-04,U.S. Senate,,D,"HONEYCHURCH, Tutz",8,1,9,18
County of Kauai,14-04,U.S. Senate,,D,"SHIRATORI, Miles",32,11,7,50
County of Kauai,14-04,U.S. Senate,,D,"CHRISTENSEN, Makani",52,25,47,124
County of Kauai,14-04,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Kauai,14-04,U.S. Senate,,C,"ALLISON, Joy J.",4,1,0,5
County of Kauai,14-04,U.S. Senate,,R,"CARROLL, John",36,12,35,83
County of Kauai,14-04,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",8,3,5,16
County of Kauai,14-04,U.S. Senate,,R,"ROCO, John P.",10,5,10,25
County of Kauai,14-04,U.S. Senate,,R,"PIRKOWSKI, Eddie",3,2,1,6
County of Kauai,14-04,U.S. Senate,,L,"KOKOSKI, Michael A.",0,2,4,6
County of Kauai,14-04,U.S. House,2,N,"TURNER, Richard L.",3,1,1,5
County of Kauai,14-04,U.S. House,2,D,"GABBARD, Tulsi",662,220,499,1381
County of Kauai,14-04,U.S. House,2,D,"CHAN HODGES, Shay",70,25,45,140
County of Kauai,14-04,U.S. House,2,R,"HAFNER, Eric",12,7,12,31
County of Kauai,14-04,U.S. House,2,R,"KAAIHUE, Angela Aulani",36,13,35,84
County of Kauai,14-04,State Senate,8,D,"KOUCHI, Ronald Dan",475,138,281,894
County of Kauai,14-04,State Senate,8,D,"AHUNA, Kanoe",273,115,281,669
County of Kauai,14-04,State Representative,14,D,"NAKAMURA, Nadine K.",589,161,337,1087
County of Kauai,14-04,State Representative,14,D,"ROSENSTIEL, Fern Anuenue",171,88,209,468
County of Kauai,14-04,State Representative,14,R,"COMBS, Sandra A. (Sandi)",52,21,43,116
County of Kauai,14-05,U.S. Senate,,D,"SCHATZ, Brian",268,107,133,508
County of Kauai,14-05,U.S. Senate,,D,"REYES, Arturo",4,0,1,5
County of Kauai,14-05,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,4,4,9
County of Kauai,14-05,U.S. Senate,,D,"SHIRATORI, Miles",23,7,5,35
County of Kauai,14-05,U.S. Senate,,D,"CHRISTENSEN, Makani",26,10,20,56
County of Kauai,14-05,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Kauai,14-05,U.S. Senate,,C,"ALLISON, Joy J.",0,0,1,1
County of Kauai,14-05,U.S. Senate,,R,"CARROLL, John",12,5,11,28
County of Kauai,14-05,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",6,1,4,11
County of Kauai,14-05,U.S. Senate,,R,"ROCO, John P.",3,3,2,8
County of Kauai,14-05,U.S. Senate,,R,"PIRKOWSKI, Eddie",0,2,0,2
County of Kauai,14-05,U.S. Senate,,L,"KOKOSKI, Michael A.",1,1,1,3
County of Kauai,14-05,U.S. House,2,N,"TURNER, Richard L.",1,0,0,1
County of Kauai,14-05,U.S. House,2,D,"GABBARD, Tulsi",283,120,160,563
County of Kauai,14-05,U.S. House,2,D,"CHAN HODGES, Shay",37,7,15,59
County of Kauai,14-05,U.S. House,2,R,"HAFNER, Eric",6,3,4,13
County of Kauai,14-05,U.S. House,2,R,"KAAIHUE, Angela Aulani",9,8,11,28
County of Kauai,14-05,State Senate,8,D,"KOUCHI, Ronald Dan",228,66,91,385
County of Kauai,14-05,State Senate,8,D,"AHUNA, Kanoe",108,66,79,253
County of Kauai,14-05,State Representative,14,D,"NAKAMURA, Nadine K.",273,98,114,485
County of Kauai,14-05,State Representative,14,D,"ROSENSTIEL, Fern Anuenue",61,32,57,150
County of Kauai,14-05,State Representative,14,R,"COMBS, Sandra A. (Sandi)",20,14,15,49
County of Kauai,15-01,U.S. Senate,,D,"SCHATZ, Brian",509,225,270,1004
County of Kauai,15-01,U.S. Senate,,D,"REYES, Arturo",7,3,4,14
County of Kauai,15-01,U.S. Senate,,D,"HONEYCHURCH, Tutz",5,7,7,19
County of Kauai,15-01,U.S. Senate,,D,"SHIRATORI, Miles",25,13,4,42
County of Kauai,15-01,U.S. Senate,,D,"CHRISTENSEN, Makani",42,20,20,82
County of Kauai,15-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Kauai,15-01,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Kauai,15-01,U.S. Senate,,R,"CARROLL, John",58,19,36,113
County of Kauai,15-01,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",13,1,4,18
County of Kauai,15-01,U.S. Senate,,R,"ROCO, John P.",9,5,2,16
County of Kauai,15-01,U.S. Senate,,R,"PIRKOWSKI, Eddie",8,0,2,10
County of Kauai,15-01,U.S. Senate,,L,"KOKOSKI, Michael A.",2,1,2,5
County of Kauai,15-01,U.S. House,2,N,"TURNER, Richard L.",10,1,1,12
County of Kauai,15-01,U.S. House,2,D,"GABBARD, Tulsi",545,238,299,1082
County of Kauai,15-01,U.S. House,2,D,"CHAN HODGES, Shay",59,32,24,115
County of Kauai,15-01,U.S. House,2,R,"HAFNER, Eric",37,6,8,51
County of Kauai,15-01,U.S. House,2,R,"KAAIHUE, Angela Aulani",33,17,21,71
County of Kauai,15-01,State Senate,8,D,"KOUCHI, Ronald Dan",339,162,143,644
County of Kauai,15-01,State Senate,8,D,"AHUNA, Kanoe",256,114,171,541
County of Kauai,15-01,State Representative,15,D,"TOKIOKA, James Kunane",342,160,195,697
County of Kauai,15-01,State Representative,15,D,"OI, Tommy",237,107,101,445
County of Kauai,15-02,U.S. Senate,,D,"SCHATZ, Brian",199,102,159,460
County of Kauai,15-02,U.S. Senate,,D,"REYES, Arturo",3,2,5,10
County of Kauai,15-02,U.S. Senate,,D,"HONEYCHURCH, Tutz",1,1,3,5
County of Kauai,15-02,U.S. Senate,,D,"SHIRATORI, Miles",5,1,3,9
County of Kauai,15-02,U.S. Senate,,D,"CHRISTENSEN, Makani",14,7,18,39
County of Kauai,15-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Kauai,15-02,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Kauai,15-02,U.S. Senate,,R,"CARROLL, John",15,5,13,33
County of Kauai,15-02,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",1,3,1,5
County of Kauai,15-02,U.S. Senate,,R,"ROCO, John P.",3,2,6,11
County of Kauai,15-02,U.S. Senate,,R,"PIRKOWSKI, Eddie",1,0,1,2
County of Kauai,15-02,U.S. Senate,,L,"KOKOSKI, Michael A.",1,0,0,1
County of Kauai,15-02,U.S. House,2,N,"TURNER, Richard L.",1,0,0,1
County of Kauai,15-02,U.S. House,2,D,"GABBARD, Tulsi",207,112,168,487
County of Kauai,15-02,U.S. House,2,D,"CHAN HODGES, Shay",11,8,11,30
County of Kauai,15-02,U.S. House,2,R,"HAFNER, Eric",7,2,3,12
County of Kauai,15-02,U.S. House,2,R,"KAAIHUE, Angela Aulani",7,8,16,31
County of Kauai,15-02,State Senate,8,D,"KOUCHI, Ronald Dan",146,90,127,363
County of Kauai,15-02,State Senate,8,D,"AHUNA, Kanoe",84,34,71,189
County of Kauai,15-02,State Representative,15,D,"TOKIOKA, James Kunane",142,91,138,371
County of Kauai,15-02,State Representative,15,D,"OI, Tommy",83,27,51,161
County of Kauai,15-03,U.S. Senate,,D,"SCHATZ, Brian",462,209,207,878
County of Kauai,15-03,U.S. Senate,,D,"REYES, Arturo",6,3,6,15
County of Kauai,15-03,U.S. Senate,,D,"HONEYCHURCH, Tutz",4,4,3,11
County of Kauai,15-03,U.S. Senate,,D,"SHIRATORI, Miles",22,18,11,51
County of Kauai,15-03,U.S. Senate,,D,"CHRISTENSEN, Makani",38,26,23,87
County of Kauai,15-03,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0,0
County of Kauai,15-03,U.S. Senate,,C,"ALLISON, Joy J.",0,0,0,0
County of Kauai,15-03,U.S. Senate,,R,"CARROLL, John",22,15,17,54
County of Kauai,15-03,U.S. Senate,,R,"GOTTSCHALK, Karla (Bart)",7,1,1,9
County of Kauai,15-03,U.S. Senate,,R,"ROCO, John P.",6,8,5,19
